Nom_Intersection,Date,Description_Code_Banque,Amount,Longitude,Latitude
Lorimier / Maisonneuve,2022-11-17,Autos,32160,-73.551756,45.525462
Lorimier / Maisonneuve,2022-11-17,Bus,400,-73.551756,45.525462
Lorimier / Maisonneuve,2022-11-17,Camions Lourds,1366,-73.551756,45.525462
Lorimier / Maisonneuve,2022-11-17,Pietons,3614,-73.551756,45.525462
Lorimier / Maisonneuve,2022-11-17,Velos,176,-73.551756,45.525462
Lorimier / Notre-Dame/Viger,2024-06-18,Autos,16052,-73.545884,45.522765
Lorimier / Notre-Dame/Viger,2024-06-18,Bus,94,-73.545884,45.522765
Lorimier / Notre-Dame/Viger,2024-06-18,Camions Lourds,1251,-73.545884,45.522765
Lorimier / Notre-Dame/Viger,2024-06-18,Pietons,35,-73.545884,45.522765
Lorimier / Notre-Dame/Viger,2024-06-18,Velos,55,-73.545884,45.522765
Lorimier / Rachel,2023-05-10,Autos,23508,-73.56737,45.532774
Lorimier / Rachel,2023-05-10,Bus,294,-73.56737,45.532774
Lorimier / Rachel,2023-05-10,Camions articules,32,-73.56737,45.532774
Lorimier / Rachel,2023-05-10,Camions porteurs,535,-73.56737,45.532774
Lorimier / Rachel,2023-05-10,Pietons,3467,-73.56737,45.532774
Lorimier / Rachel,2023-05-10,Velos,5901,-73.56737,45.532774
Lorimier / René-Lévesque,2024-01-18,Autos,16955,-73.547728,45.523538
Lorimier / René-Lévesque,2024-01-18,Bus,149,-73.547728,45.523538
Lorimier / René-Lévesque,2024-01-18,Camions Lourds,580,-73.547728,45.523538
Lorimier / René-Lévesque,2024-01-18,Pietons,319,-73.547728,45.523538
Lorimier / René-Lévesque,2024-01-18,Velos,90,-73.547728,45.523538
Lorimier / René-Lévesque,2024-06-18,Autos,16786,-73.547728,45.523538
Lorimier / René-Lévesque,2024-06-18,Bus,177,-73.547728,45.523538
Lorimier / René-Lévesque,2024-06-18,Camions Lourds,783,-73.547728,45.523538
Lorimier / René-Lévesque,2024-06-18,Pietons,345,-73.547728,45.523538
Lorimier / René-Lévesque,2024-06-18,Velos,1511,-73.547728,45.523538
Lorimier / Rouen inter. Sud,2022-05-18,Autos,10711,-73.560179,45.529394
Lorimier / Rouen inter. Sud,2022-05-18,Bus,43,-73.560179,45.529394
Lorimier / Rouen inter. Sud,2022-05-18,Camions articules,46,-73.560179,45.529394
Lorimier / Rouen inter. Sud,2022-05-18,Camions porteurs,336,-73.560179,45.529394
Lorimier / Rouen inter. Sud,2022-05-18,Pietons,858,-73.560179,45.529394
Lorimier / Rouen inter. Sud,2022-05-18,Velos,187,-73.560179,45.529394
Louis-Hippolyte-La Fontaine / Perras Int.Est,2023-11-02,Autos,14408,-73.611263,45.629898
Louis-Hippolyte-La Fontaine / Perras Int.Est,2023-11-02,Bus,295,-73.611263,45.629898
Louis-Hippolyte-La Fontaine / Perras Int.Est,2023-11-02,Camions articules,38,-73.611263,45.629898
Louis-Hippolyte-La Fontaine / Perras Int.Est,2023-11-02,Camions porteurs,213,-73.611263,45.629898
Louis-Hippolyte-La Fontaine / Perras Int.Est,2023-11-02,Pietons,43,-73.611263,45.629898
Louis-Hippolyte-La Fontaine / Perras Int.Est,2023-11-02,Velos,11,-73.611263,45.629898
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-07,Autos,23458,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-07,Bus,612,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-07,Camions Lourds,628,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-07,Pietons,10,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-07,Velos,3,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-08,Autos,23981,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-08,Bus,633,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-08,Camions Lourds,609,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-08,Pietons,5,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-08,Velos,6,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-09,Autos,23662,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-09,Bus,634,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-09,Camions Lourds,620,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-09,Pietons,6,-73.611981,45.629439
Louis-Hypolyte-La Fontaine/Perras Int. Ouest,2022-06-09,Velos,5,-73.611981,45.629439
Louvain / Saint-Hubert,2023-05-31,Autos,8396,-73.649518,45.553221
Louvain / Saint-Hubert,2023-05-31,Bus,135,-73.649518,45.553221
Louvain / Saint-Hubert,2023-05-31,Camions articules,17,-73.649518,45.553221
Louvain / Saint-Hubert,2023-05-31,Camions porteurs,137,-73.649518,45.553221
Louvain / Saint-Hubert,2023-05-31,Pietons,461,-73.649518,45.553221
Louvain / Saint-Hubert,2023-05-31,Velos,538,-73.649518,45.553221
Louvain / Saint-Hubert,2023-10-24,Autos,9048,-73.649518,45.553221
Louvain / Saint-Hubert,2023-10-24,Bus,175,-73.649518,45.553221
Louvain / Saint-Hubert,2023-10-24,Camions articules,6,-73.649518,45.553221
Louvain / Saint-Hubert,2023-10-24,Camions porteurs,113,-73.649518,45.553221
Louvain / Saint-Hubert,2023-10-24,Pietons,866,-73.649518,45.553221
Louvain / Saint-Hubert,2023-10-24,Velos,354,-73.649518,45.553221
Lucien-L'Allier / Saint-Jacques,2024-11-13,Autos,4445,-73.568117,45.493327
Lucien-L'Allier / Saint-Jacques,2024-11-13,Bus,30,-73.568117,45.493327
Lucien-L'Allier / Saint-Jacques,2024-11-13,Camions articules,7,-73.568117,45.493327
Lucien-L'Allier / Saint-Jacques,2024-11-13,Camions porteurs,145,-73.568117,45.493327
Lucien-L'Allier / Saint-Jacques,2024-11-13,Pietons,2149,-73.568117,45.493327
Lucien-L'Allier / Saint-Jacques,2024-11-13,Velos,141,-73.568117,45.493327
Léger / Newman,2022-11-10,Autos,9289,-73.618954,45.441399
Léger / Newman,2022-11-10,Bus,359,-73.618954,45.441399
Léger / Newman,2022-11-10,Camions Lourds,187,-73.618954,45.441399
Léger / Newman,2022-11-10,Pietons,334,-73.618954,45.441399
Léger / Newman,2022-11-10,Velos,18,-73.618954,45.441399
Léger / Newman,2024-12-17,Autos,26496,-73.618954,45.441399
Léger / Newman,2024-12-17,Bus,835,-73.618954,45.441399
Léger / Newman,2024-12-17,Camions articules,88,-73.618954,45.441399
Léger / Newman,2024-12-17,Camions porteurs,411,-73.618954,45.441399
Léger / Newman,2024-12-17,Pietons,844,-73.618954,45.441399
Léger / Newman,2024-12-17,Velos,26,-73.618954,45.441399
Léger / Newman,2024-12-18,Autos,23736,-73.618954,45.441399
Léger / Newman,2024-12-18,Bus,840,-73.618954,45.441399
Léger / Newman,2024-12-18,Camions articules,80,-73.618954,45.441399
Léger / Newman,2024-12-18,Camions porteurs,358,-73.618954,45.441399
Léger / Newman,2024-12-18,Pietons,959,-73.618954,45.441399
Léger / Newman,2024-12-18,Velos,19,-73.618954,45.441399
Léger / Rolland,2024-11-14,Autos,10096,-73.62554,45.621047
Léger / Rolland,2024-11-14,Bus,278,-73.62554,45.621047
Léger / Rolland,2024-11-14,Camions articules,11,-73.62554,45.621047
Léger / Rolland,2024-11-14,Camions porteurs,129,-73.62554,45.621047
Léger / Rolland,2024-11-14,Pietons,1041,-73.62554,45.621047
Léger / Rolland,2024-11-14,Velos,32,-73.62554,45.621047
Léger / Sainte-Colette,2024-05-29,Autos,9858,-73.63202,45.611825
Léger / Sainte-Colette,2024-05-29,Bus,278,-73.63202,45.611825
Léger / Sainte-Colette,2024-05-29,Camions articules,13,-73.63202,45.611825
Léger / Sainte-Colette,2024-05-29,Camions porteurs,157,-73.63202,45.611825
Léger / Sainte-Colette,2024-05-29,Pietons,401,-73.63202,45.611825
Léger / Sainte-Colette,2024-05-29,Velos,49,-73.63202,45.611825
Léger / Sainte-Gertrude,2024-06-18,Autos,8484,-73.635686,45.605812
Léger / Sainte-Gertrude,2024-06-18,Bus,251,-73.635686,45.605812
Léger / Sainte-Gertrude,2024-06-18,Camions articules,15,-73.635686,45.605812
Léger / Sainte-Gertrude,2024-06-18,Camions porteurs,109,-73.635686,45.605812
Léger / Sainte-Gertrude,2024-06-18,Pietons,733,-73.635686,45.605812
Léger / Sainte-Gertrude,2024-06-18,Velos,39,-73.635686,45.605812
Léger / Salk,2024-05-29,Autos,9888,-73.632907,45.610287
Léger / Salk,2024-05-29,Bus,273,-73.632907,45.610287
Léger / Salk,2024-05-29,Camions articules,17,-73.632907,45.610287
Léger / Salk,2024-05-29,Camions porteurs,148,-73.632907,45.610287
Léger / Salk,2024-05-29,Pietons,391,-73.632907,45.610287
Léger / Salk,2024-05-29,Velos,68,-73.632907,45.610287
Maisonneuve / Papineau,2022-06-14,Autos,30659,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-14,Bus,329,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-14,Camions Lourds,1747,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-14,Pietons,3565,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-14,Velos,3313,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-15,Autos,31753,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-15,Bus,324,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-15,Camions Lourds,1823,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-15,Pietons,3443,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-15,Velos,3550,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-16,Autos,32237,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-16,Bus,315,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-16,Camions Lourds,1693,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-16,Pietons,3073,-73.553767,45.523257
Maisonneuve / Papineau,2022-06-16,Velos,1353,-73.553767,45.523257
Maisonneuve / Parthenais,2022-05-18,Autos,5966,-73.550493,45.526817
Maisonneuve / Parthenais,2022-05-18,Bus,64,-73.550493,45.526817
Maisonneuve / Parthenais,2022-05-18,Camions articules,20,-73.550493,45.526817
Maisonneuve / Parthenais,2022-05-18,Camions porteurs,208,-73.550493,45.526817
Maisonneuve / Parthenais,2022-05-18,Pietons,1335,-73.550493,45.526817
Maisonneuve / Parthenais,2022-05-18,Velos,1059,-73.550493,45.526817
Mansfield / Saint-Antoine,2023-02-15,Autos,22025,-73.565142,45.498217
Mansfield / Saint-Antoine,2023-02-15,Bus,1185,-73.565142,45.498217
Mansfield / Saint-Antoine,2023-02-15,Camions Lourds,764,-73.565142,45.498217
Mansfield / Saint-Antoine,2023-02-15,Pietons,5177,-73.565142,45.498217
Mansfield / Saint-Antoine,2023-02-15,Velos,70,-73.565142,45.498217
Mansfield / Saint-Jacques,2023-02-15,Autos,13766,-73.563943,45.497645
Mansfield / Saint-Jacques,2023-02-15,Bus,1016,-73.563943,45.497645
Mansfield / Saint-Jacques,2023-02-15,Camions Lourds,520,-73.563943,45.497645
Mansfield / Saint-Jacques,2023-02-15,Pietons,1267,-73.563943,45.497645
Mansfield / Saint-Jacques,2023-02-15,Velos,27,-73.563943,45.497645
Marcel-Laurin / Poirier,2023-11-08,Autos,19416,-73.699916,45.517503
Marcel-Laurin / Poirier,2023-11-08,Bus,299,-73.699916,45.517503
Marcel-Laurin / Poirier,2023-11-08,Camions articules,43,-73.699916,45.517503
Marcel-Laurin / Poirier,2023-11-08,Camions porteurs,307,-73.699916,45.517503
Marcel-Laurin / Poirier,2023-11-08,Pietons,684,-73.699916,45.517503
Marcel-Laurin / Poirier,2023-11-08,Velos,20,-73.699916,45.517503
Marcel-Laurin / Saint-Exupéry,2022-11-09,Autos,27331,-73.701659,45.518578
Marcel-Laurin / Saint-Exupéry,2022-11-09,Bus,414,-73.701659,45.518578
Marcel-Laurin / Saint-Exupéry,2022-11-09,Camions articules,165,-73.701659,45.518578
Marcel-Laurin / Saint-Exupéry,2022-11-09,Camions porteurs,498,-73.701659,45.518578
Marcel-Laurin / Saint-Exupéry,2022-11-09,Pietons,886,-73.701659,45.518578
Marcel-Laurin / Saint-Exupéry,2022-11-09,Velos,90,-73.701659,45.518578
Marcel-Laurin / Saint-Louis,2024-04-30,Autos,18918,-73.67727,45.504338
Marcel-Laurin / Saint-Louis,2024-04-30,Bus,250,-73.67727,45.504338
Marcel-Laurin / Saint-Louis,2024-04-30,Camions Lourds,216,-73.67727,45.504338
Marcel-Laurin / Saint-Louis,2024-04-30,Pietons,623,-73.67727,45.504338
Marcel-Laurin / Saint-Louis,2024-04-30,Velos,5,-73.67727,45.504338
Marcil / Sherbrooke,2024-05-02,Autos,8640,-73.613756,45.471621
Marcil / Sherbrooke,2024-05-02,Bus,240,-73.613756,45.471621
Marcil / Sherbrooke,2024-05-02,Camions articules,15,-73.613756,45.471621
Marcil / Sherbrooke,2024-05-02,Camions porteurs,215,-73.613756,45.471621
Marcil / Sherbrooke,2024-05-02,Pietons,2223,-73.613756,45.471621
Marcil / Sherbrooke,2024-05-02,Velos,190,-73.613756,45.471621
Marie-Anne / Papineau,2024-10-17,Autos,8111,-73.572281,45.53184
Marie-Anne / Papineau,2024-10-17,Bus,183,-73.572281,45.53184
Marie-Anne / Papineau,2024-10-17,Camions articules,50,-73.572281,45.53184
Marie-Anne / Papineau,2024-10-17,Camions porteurs,262,-73.572281,45.53184
Marie-Anne / Papineau,2024-10-17,Pietons,2876,-73.572281,45.53184
Marie-Anne / Papineau,2024-10-17,Velos,1772,-73.572281,45.53184
Marie-Anne / Saint-Urbain,2023-06-07,Autos,8971,-73.585157,45.517877
Marie-Anne / Saint-Urbain,2023-06-07,Bus,82,-73.585157,45.517877
Marie-Anne / Saint-Urbain,2023-06-07,Camions articules,26,-73.585157,45.517877
Marie-Anne / Saint-Urbain,2023-06-07,Camions porteurs,262,-73.585157,45.517877
Marie-Anne / Saint-Urbain,2023-06-07,Pietons,1188,-73.585157,45.517877
Marie-Anne / Saint-Urbain,2023-06-07,Velos,974,-73.585157,45.517877
Marseille / Viau,2024-04-03,Autos,8816,-73.549287,45.563675
Marseille / Viau,2024-04-03,Bus,178,-73.549287,45.563675
Marseille / Viau,2024-04-03,Camions articules,78,-73.549287,45.563675
Marseille / Viau,2024-04-03,Camions porteurs,241,-73.549287,45.563675
Marseille / Viau,2024-04-03,Pietons,785,-73.549287,45.563675
Marseille / Viau,2024-04-03,Velos,262,-73.549287,45.563675
Masson / Pie-IX,2023-09-14,Autos,12786,-73.568468,45.559036
Masson / Pie-IX,2023-09-14,Bus,247,-73.568468,45.559036
Masson / Pie-IX,2023-09-14,Camions articules,23,-73.568468,45.559036
Masson / Pie-IX,2023-09-14,Camions porteurs,319,-73.568468,45.559036
Masson / Pie-IX,2023-09-14,Pietons,281,-73.568468,45.559036
Masson / Pie-IX,2023-09-14,Velos,78,-73.568468,45.559036
Masson / Saint-Michel,2023-09-14,Autos,13609,-73.573145,45.55098
Masson / Saint-Michel,2023-09-14,Bus,336,-73.573145,45.55098
Masson / Saint-Michel,2023-09-14,Camions articules,45,-73.573145,45.55098
Masson / Saint-Michel,2023-09-14,Camions porteurs,338,-73.573145,45.55098
Masson / Saint-Michel,2023-09-14,Pietons,4710,-73.573145,45.55098
Masson / Saint-Michel,2023-09-14,Velos,432,-73.573145,45.55098
Maurice-Duplessis / Rolland,2022-11-09,Autos,6175,-73.619035,45.614951
Maurice-Duplessis / Rolland,2022-11-09,Bus,439,-73.619035,45.614951
Maurice-Duplessis / Rolland,2022-11-09,Camions articules,3,-73.619035,45.614951
Maurice-Duplessis / Rolland,2022-11-09,Camions porteurs,103,-73.619035,45.614951
Maurice-Duplessis / Rolland,2022-11-09,Pietons,3634,-73.619035,45.614951
Maurice-Duplessis / Rolland,2022-11-09,Velos,49,-73.619035,45.614951
Maurice-Duplessis / Rolland,2023-11-01,Autos,6094,-73.619035,45.614951
Maurice-Duplessis / Rolland,2023-11-01,Bus,281,-73.619035,45.614951
Maurice-Duplessis / Rolland,2023-11-01,Camions articules,7,-73.619035,45.614951
Maurice-Duplessis / Rolland,2023-11-01,Camions porteurs,79,-73.619035,45.614951
Maurice-Duplessis / Rolland,2023-11-01,Pietons,1976,-73.619035,45.614951
Maurice-Duplessis / Rolland,2023-11-01,Velos,39,-73.619035,45.614951
Mentana / Saint-Grégoire,2022-05-17,Autos,4813,-73.590885,45.53189
Mentana / Saint-Grégoire,2022-05-17,Bus,64,-73.590885,45.53189
Mentana / Saint-Grégoire,2022-05-17,Camions Lourds,168,-73.590885,45.53189
Mentana / Saint-Grégoire,2022-05-17,Pietons,663,-73.590885,45.53189
Mentana / Saint-Grégoire,2022-05-17,Velos,396,-73.590885,45.53189
Mill / Oak,2022-08-23,Autos,3313,-73.551897,45.489194
Mill / Oak,2022-08-23,Bus,193,-73.551897,45.489194
Mill / Oak,2022-08-23,Camions Lourds,295,-73.551897,45.489194
Mill / Oak,2022-08-23,Pietons,87,-73.551897,45.489194
Mill / Oak,2022-08-23,Velos,79,-73.551897,45.489194
Monk / Notre-Dame,2023-10-11,Autos,8832,-73.600074,45.466588
Monk / Notre-Dame,2023-10-11,Bus,224,-73.600074,45.466588
Monk / Notre-Dame,2023-10-11,Camions articules,58,-73.600074,45.466588
Monk / Notre-Dame,2023-10-11,Camions porteurs,458,-73.600074,45.466588
Monk / Notre-Dame,2023-10-11,Pietons,54,-73.600074,45.466588
Monk / Notre-Dame,2023-10-11,Velos,8,-73.600074,45.466588
Monselet / Saint-Michel,2024-09-04,Autos,6700,-73.649153,45.583177
Monselet / Saint-Michel,2024-09-04,Bus,311,-73.649153,45.583177
Monselet / Saint-Michel,2024-09-04,Camions articules,19,-73.649153,45.583177
Monselet / Saint-Michel,2024-09-04,Camions porteurs,150,-73.649153,45.583177
Monselet / Saint-Michel,2024-09-04,Pietons,541,-73.649153,45.583177
Monselet / Saint-Michel,2024-09-04,Velos,43,-73.649153,45.583177
Mont-Joli / Saint-Michel,2023-03-16,Autos,8181,-73.640487,45.577688
Mont-Joli / Saint-Michel,2023-03-16,Bus,240,-73.640487,45.577688
Mont-Joli / Saint-Michel,2023-03-16,Camions Lourds,161,-73.640487,45.577688
Mont-Joli / Saint-Michel,2023-03-16,Pietons,343,-73.640487,45.577688
Mont-Joli / Saint-Michel,2023-03-16,Velos,8,-73.640487,45.577688
Mont-Royal / Papineau,2022-11-09,Autos,16393,-73.574572,45.532918
Mont-Royal / Papineau,2022-11-09,Bus,249,-73.574572,45.532918
Mont-Royal / Papineau,2022-11-09,Camions articules,80,-73.574572,45.532918
Mont-Royal / Papineau,2022-11-09,Camions porteurs,630,-73.574572,45.532918
Mont-Royal / Papineau,2022-11-09,Pietons,9580,-73.574572,45.532918
Mont-Royal / Papineau,2022-11-09,Velos,964,-73.574572,45.532918
Mont-Royal / Parc,2024-07-27,Autos,27265,-73.58932,45.516764
Mont-Royal / Parc,2024-07-27,Bus,358,-73.58932,45.516764
Mont-Royal / Parc,2024-07-27,Camions articules,7,-73.58932,45.516764
Mont-Royal / Parc,2024-07-27,Camions porteurs,179,-73.58932,45.516764
Mont-Royal / Parc,2024-07-27,Pietons,8486,-73.58932,45.516764
Mont-Royal / Parc,2024-07-27,Velos,1859,-73.58932,45.516764
Mont-Royal / Parc,2024-07-31,Autos,28364,-73.58932,45.516764
Mont-Royal / Parc,2024-07-31,Bus,475,-73.58932,45.516764
Mont-Royal / Parc,2024-07-31,Camions articules,18,-73.58932,45.516764
Mont-Royal / Parc,2024-07-31,Camions porteurs,384,-73.58932,45.516764
Mont-Royal / Parc,2024-07-31,Pietons,4767,-73.58932,45.516764
Mont-Royal / Parc,2024-07-31,Velos,1392,-73.58932,45.516764
Mont-Royal / Parc,2024-08-01,Autos,31900,-73.58932,45.516764
Mont-Royal / Parc,2024-08-01,Bus,507,-73.58932,45.516764
Mont-Royal / Parc,2024-08-01,Camions articules,21,-73.58932,45.516764
Mont-Royal / Parc,2024-08-01,Camions porteurs,430,-73.58932,45.516764
Mont-Royal / Parc,2024-08-01,Pietons,6316,-73.58932,45.516764
Mont-Royal / Parc,2024-08-01,Velos,2126,-73.58932,45.516764
Mont-Royal / Saint-Denis,2022-10-06,Autos,13866,-73.582919,45.523963
Mont-Royal / Saint-Denis,2022-10-06,Bus,317,-73.582919,45.523963
Mont-Royal / Saint-Denis,2022-10-06,Camions articules,35,-73.582919,45.523963
Mont-Royal / Saint-Denis,2022-10-06,Camions porteurs,614,-73.582919,45.523963
Mont-Royal / Saint-Denis,2022-10-06,Pietons,15898,-73.582919,45.523963
Mont-Royal / Saint-Denis,2022-10-06,Velos,5838,-73.582919,45.523963
Mont-Royal / Saint-Laurent,2022-11-09,Autos,13778,-73.58638,45.520102
Mont-Royal / Saint-Laurent,2022-11-09,Bus,257,-73.58638,45.520102
Mont-Royal / Saint-Laurent,2022-11-09,Camions articules,44,-73.58638,45.520102
Mont-Royal / Saint-Laurent,2022-11-09,Camions porteurs,607,-73.58638,45.520102
Mont-Royal / Saint-Laurent,2022-11-09,Pietons,10514,-73.58638,45.520102
Mont-Royal / Saint-Laurent,2022-11-09,Velos,818,-73.58638,45.520102
Mont-Royal / Saint-Urbain,2023-06-07,Autos,12557,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2023-06-07,Bus,122,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2023-06-07,Camions articules,42,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2023-06-07,Camions porteurs,339,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2023-06-07,Pietons,4440,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2023-06-07,Velos,1379,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-12,Autos,18137,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-12,Bus,245,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-12,Camions articules,21,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-12,Camions porteurs,398,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-12,Pietons,6991,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-12,Velos,953,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-13,Autos,25535,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-13,Bus,344,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-13,Camions articules,66,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-13,Camions porteurs,693,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-13,Pietons,8326,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-13,Velos,1483,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-14,Autos,27531,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-14,Bus,349,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-14,Camions articules,80,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-14,Camions porteurs,686,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-14,Pietons,8327,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-14,Velos,1412,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-15,Autos,28017,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-15,Bus,336,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-15,Camions articules,58,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-15,Camions porteurs,574,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-15,Pietons,10357,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-15,Velos,1347,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-16,Autos,26258,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-16,Bus,301,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-16,Camions articules,3,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-16,Camions porteurs,156,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-16,Pietons,12732,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-16,Velos,1392,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-17,Autos,21199,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-17,Bus,291,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-17,Camions articules,7,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-17,Camions porteurs,95,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-17,Pietons,10431,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-17,Velos,1048,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-18,Autos,22386,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-18,Bus,347,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-18,Camions articules,39,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-18,Camions porteurs,582,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-18,Pietons,8072,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-18,Velos,1263,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-19,Autos,5328,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-19,Bus,95,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-19,Camions articules,17,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-19,Camions porteurs,196,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-19,Pietons,844,-73.587458,45.518903
Mont-Royal / Saint-Urbain,2024-11-19,Velos,375,-73.587458,45.518903
Montagne / Saint-Antoine,2023-04-13,Autos,10980,-73.569129,45.495068
Montagne / Saint-Antoine,2023-04-13,Bus,157,-73.569129,45.495068
Montagne / Saint-Antoine,2023-04-13,Camions articules,44,-73.569129,45.495068
Montagne / Saint-Antoine,2023-04-13,Camions porteurs,362,-73.569129,45.495068
Montagne / Saint-Antoine,2023-04-13,Pietons,4445,-73.569129,45.495068
Montagne / Saint-Antoine,2023-04-13,Velos,251,-73.569129,45.495068
Montagne / Saint-Jacques,2023-04-13,Autos,10114,-73.567297,45.494174
Montagne / Saint-Jacques,2023-04-13,Bus,74,-73.567297,45.494174
Montagne / Saint-Jacques,2023-04-13,Camions articules,31,-73.567297,45.494174
Montagne / Saint-Jacques,2023-04-13,Camions porteurs,264,-73.567297,45.494174
Montagne / Saint-Jacques,2023-04-13,Pietons,3490,-73.567297,45.494174
Montagne / Saint-Jacques,2023-04-13,Velos,290,-73.567297,45.494174
Mountain Sights / Savane,2022-10-26,Autos,5908,-73.657535,45.499523
Mountain Sights / Savane,2022-10-26,Bus,37,-73.657535,45.499523
Mountain Sights / Savane,2022-10-26,Camions Lourds,154,-73.657535,45.499523
Mountain Sights / Savane,2022-10-26,Pietons,506,-73.657535,45.499523
Mountain Sights / Savane,2022-10-26,Velos,81,-73.657535,45.499523
Mozart / Saint-Laurent inter. Nord,2022-06-12,Autos,8520,-73.615734,45.533507
Mozart / Saint-Laurent inter. Nord,2022-06-12,Bus,109,-73.615734,45.533507
Mozart / Saint-Laurent inter. Nord,2022-06-12,Camions Lourds,467,-73.615734,45.533507
